37.6319455,127.0759157
37.6319403,127.0759149
37.6319318,127.0759133
37.6319236,127.0759114
37.6319165,127.0759091
37.6319076,127.0759053
37.6319011,127.0759009
37.6318955,127.0758958
37.6318916,127.0758907
37.6318894,127.0758832
37.6318887,127.0758753
37.6318892,127.0758706
37.6318912,127.0758638
37.6318929,127.0758571
37.6318931,127.0758576
