%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1658627695933621642,17151,1658627695899697276,gps,0,0,37.2411561,126.7744261,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627696075474020,17152,1658627695999697264,gps,0,0,37.2411581,126.7744267,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627696234368917,17153,1658627696199697235,gps,0,0,37.2411618,126.7744282,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627696344332560,17154,1658627696299697221,gps,0,0,37.2411638,126.7744288,28.762,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627696533404516,17155,1658627696499697193,gps,0,0,37.2411677,126.7744301,28.755,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627696633362576,17156,1658627696599697179,gps,0,0,37.2411697,126.7744306,28.746,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627696731089751,17157,1658627696699697166,gps,0,0,37.2411716,126.7744312,28.753,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627696826261125,17158,1658627696799697152,gps,0,0,37.2411735,126.7744317,28.772,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627696927100014,17159,1658627696899697138,gps,0,0,37.2411755,126.7744322,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627697061509541,17160,1658627696999697125,gps,0,0,37.2411775,126.7744328,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627697240366606,17161,1658627697199697097,gps,2,0,37.2411814,126.7744341,28.774,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627697431475133,17162,1658627697399697069,gps,2,0,37.2411854,126.7744354,28.789,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627697530321731,17163,1658627697499697055,gps,2,0,37.2411873,126.7744361,28.785,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627697632832178,17164,1658627697599697041,gps,2,0,37.2411893,126.7744368,28.792,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627697736747538,17165,1658627697699697027,gps,2,0,37.2411912,126.7744375,28.795,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627697832389594,17166,1658627697799697013,gps,2,0,37.2411931,126.7744383,28.793,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627697925509427,17167,1658627697899696999,gps,2,0,37.2411951,126.7744391,28.793,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627698070966574,17168,1658627697999696986,gps,2,0,37.241197,126.7744399,28.794,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627698239534397,17169,1658627698199696957,gps,2,0,37.2412008,126.7744416,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627698428932748,17170,1658627698399696930,gps,2,0,37.2412046,126.7744433,28.799,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627698532248871,17171,1658627698499696916,gps,2,0,37.2412064,126.7744442,28.791,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627698636406321,17172,1658627698599696902,gps,2,0,37.2412083,126.7744451,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627698732467997,17173,1658627698699696888,gps,2,0,37.2412101,126.774446,28.805,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627698824310346,17174,1658627698799696874,gps,2,0,37.241212,126.7744469,28.804,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627698931533614,17175,1658627698899696860,gps,2,0,37.2412139,126.7744478,28.809,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627699074273572,17176,1658627698999696847,gps,2,0,37.2412157,126.7744488,28.81,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627699237126577,17177,1658627699199696818,gps,2,0,37.2412195,126.7744507,28.814,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627699329357638,17178,1658627699299696804,gps,2,0,37.2412213,126.7744517,28.809,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627699445133786,17179,1658627699399696790,gps,2,0,37.2412231,126.7744528,28.8,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627699634700812,17180,1658627699599696762,gps,2,0,37.2412267,126.7744549,28.784,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627699728456725,17181,1658627699699696748,gps,2,0,37.2412285,126.774456,28.794,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627699830154972,17182,1658627699799696734,gps,2,0,37.2412303,126.774457,28.791,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627699931604309,17183,1658627699899696721,gps,2,0,37.2412321,126.7744581,28.799,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627700080927153,17184,1658627699999696708,gps,2,0,37.2412339,126.7744592,28.798,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627700233400661,17185,1658627700199696679,gps,2,0,37.2412374,126.7744614,28.792,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627700338375247,17186,1658627700299696665,gps,2,0,37.2412391,126.7744625,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627700437114986,17187,1658627700399696651,gps,2,0,37.241241,126.7744635,28.808,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627700625858327,17188,1658627700599696624,gps,2,0,37.2412446,126.7744654,28.811,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627700731072738,17189,1658627700699696610,gps,2,0,37.2412464,126.7744665,28.818,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627700831656219,17190,1658627700799696596,gps,2,0,37.2412481,126.7744675,28.81,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627700931966452,17191,1658627700899696582,gps,2,0,37.2412499,126.7744686,28.813,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627701077123976,17192,1658627700999696569,gps,2,0,37.2412518,126.7744696,28.82,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627701237561716,17193,1658627701199696541,gps,2,0,37.2412554,126.7744714,28.804,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627701336932521,17194,1658627701299696527,gps,2,0,37.2412573,126.7744725,28.798,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627701439158216,17195,1658627701399696513,gps,2,0,37.2412592,126.7744732,28.795,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627701527400870,17196,1658627701499696499,gps,2,0,37.2412611,126.774474,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627701630650123,17197,1658627701599696485,gps,2,0,37.241263,126.7744748,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627701731235553,17198,1658627701699696471,gps,2,0,37.2412649,126.7744754,28.786,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627701834920466,17199,1658627701799696457,gps,2,0,37.2412669,126.7744761,28.787,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627701931470674,17200,1658627701899696444,gps,2,0,37.2412689,126.7744767,28.779,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627702074010663,17201,1658627701999696431,gps,2,0,37.2412708,126.7744773,28.781,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627702235884998,17202,1658627702199696402,gps,2,0,37.2412748,126.7744781,28.78,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000625,2
1658627702355805569,17203,1658627702299696388,gps,2,0,37.2412769,126.7744785,28.763,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627702537128302,17204,1658627702499696361,gps,2,0,37.241281,126.7744792,28.756,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000625,2
1658627702631367926,17205,1658627702599696347,gps,2,0,37.241283,126.7744795,28.759,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627702733273985,17206,1658627702699696333,gps,2,0,37.2412851,126.7744797,28.762,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627702833657950,17207,1658627702799696320,gps,2,0,37.2412871,126.7744799,28.75,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627702928611720,17208,1658627702899696306,gps,2,0,37.2412892,126.7744801,28.757,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627703066399155,17209,1658627702999696293,gps,2,0,37.2412912,126.7744803,28.75,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627703232081029,17210,1658627703199696264,gps,2,0,37.2412953,126.7744807,28.748,0.000225,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.000676,2
1658627703336606223,17211,1658627703299696250,gps,2,0,37.2412974,126.7744808,28.759,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627703433310843,17212,1658627703399696236,gps,2,0,37.2412996,126.7744809,28.76,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627703533194144,17213,1658627703499696223,gps,2,0,37.2413017,126.7744811,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627703633028592,17214,1658627703599696209,gps,2,0,37.2413037,126.7744813,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627703739189314,17215,1658627703699696195,gps,2,0,37.2413058,126.7744815,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627703937189177,17216,1658627703899696167,gps,2,0,37.2413099,126.7744819,28.774,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000625,2
1658627704070871999,17217,1658627703999696154,gps,2,0,37.2413119,126.7744821,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627704230644126,17218,1658627704199696125,gps,2,0,37.241316,126.7744827,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000676,2
1658627704339047802,17219,1658627704299696112,gps,2,0,37.2413181,126.774483,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627704531973965,17220,1658627704499696084,gps,2,0,37.2413221,126.7744837,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000625,2
1658627704631837321,17221,1658627704599696070,gps,2,0,37.2413241,126.7744842,28.77,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627704731462061,17222,1658627704699696056,gps,2,0,37.2413261,126.7744846,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627704830768189,17223,1658627704799696043,gps,2,0,37.2413281,126.7744851,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627704931751780,17224,1658627704899696029,gps,2,0,37.2413301,126.7744856,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705063064945,17225,1658627704999696016,gps,2,0,37.2413322,126.7744859,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705232753509,17226,1658627705199695987,gps,2,0,37.2413362,126.7744871,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627705326677150,17227,1658627705299695973,gps,2,0,37.2413381,126.7744875,28.766,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627705433322575,17228,1658627705399695960,gps,2,0,37.2413402,126.7744881,28.772,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627705528321817,17229,1658627705499695946,gps,2,0,37.2413421,126.7744885,28.769,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705629356278,17230,1658627705599695932,gps,2,0,37.2413441,126.7744891,28.77,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705726222480,17231,1658627705699695918,gps,2,0,37.2413461,126.7744896,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705825525250,17232,1658627705799695904,gps,2,0,37.2413481,126.7744901,28.753,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627705930714605,17233,1658627705899695890,gps,2,0,37.24135,126.7744906,28.746,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627706061678879,17234,1658627705999695878,gps,2,0,37.241352,126.7744912,28.752,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627706238167941,17235,1658627706199695849,gps,2,0,37.2413559,126.7744924,28.753,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000529,2
1658627706430478786,17236,1658627706399695821,gps,2,0,37.2413597,126.7744936,28.749,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000576,2
1658627706528257311,17237,1658627706499695807,gps,2,0,37.2413616,126.7744942,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627706630221505,17238,1658627706599695794,gps,2,0,37.2413635,126.7744949,28.769,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627706731591646,17239,1658627706699695780,gps,2,0,37.2413654,126.7744955,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627706829522284,17240,1658627706799695766,gps,2,0,37.2413673,126.7744962,28.766,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627706926304737,17241,1658627706899695752,gps,2,0,37.2413692,126.7744969,28.76,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627707070521839,17242,1658627706999695739,gps,2,0,37.2413711,126.7744974,28.766,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627707237650676,17243,1658627707199695710,gps,2,0,37.2413748,126.7744987,28.744,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627707337199028,17244,1658627707299695696,gps,2,0,37.2413767,126.7744992,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627707432652619,17245,1658627707399695683,gps,2,0,37.2413787,126.7744998,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627707541552671,17246,1658627707499695668,gps,2,0,37.2413805,126.7745004,28.763,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627707735933829,17247,1658627707699695641,gps,2,0,37.2413842,126.7745015,28.766,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627707829102126,17248,1658627707799695627,gps,2,0,37.2413861,126.7745022,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627707931335881,17249,1658627707899695613,gps,2,0,37.241388,126.7745027,28.784,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708073939916,17250,1658627707999695600,gps,2,0,37.2413898,126.7745033,28.773,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708235448667,17251,1658627708199695571,gps,2,0,37.2413936,126.7745045,28.769,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627708331336687,17252,1658627708299695557,gps,2,0,37.2413954,126.7745051,28.761,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627708434638170,17253,1658627708399695543,gps,2,0,37.2413972,126.7745057,28.781,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708524758380,17254,1658627708499695530,gps,2,0,37.2413991,126.7745063,28.783,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708626496303,17255,1658627708599695516,gps,2,0,37.241401,126.7745069,28.784,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708722331559,17256,1658627708699695502,gps,2,0,37.2414029,126.7745074,28.786,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708826358527,17257,1658627708799695488,gps,2,0,37.2414047,126.774508,28.791,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627708927873101,17258,1658627708899695474,gps,2,0,37.2414066,126.7745085,28.781,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627709066242975,17259,1658627708999695461,gps,2,0,37.2414085,126.7745091,28.781,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627709232997700,17260,1658627709199695433,gps,2,0,37.2414123,126.7745101,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627709336278270,17261,1658627709299695419,gps,2,0,37.2414142,126.7745105,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627709440117284,17262,1658627709399695405,gps,2,0,37.2414161,126.7745109,28.788,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627709627931536,17263,1658627709599695378,gps,2,0,37.24142,126.7745116,28.785,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627709734043847,17264,1658627709699695364,gps,2,0,37.2414218,126.774512,28.782,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627709829556154,17265,1658627709799695350,gps,2,0,37.2414237,126.7745122,28.78,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627709932704071,17266,1658627709899695336,gps,2,0,37.2414257,126.7745125,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627710070102401,17267,1658627709999695324,gps,2,0,37.2414277,126.7745128,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627710236230091,17268,1658627710199695295,gps,2,0,37.2414316,126.7745131,28.769,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627710329262327,17269,1658627710299695281,gps,2,0,37.2414335,126.7745132,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627710427785233,17270,1658627710399695268,gps,2,0,37.2414355,126.7745132,28.792,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627710523842948,17271,1658627710499695254,gps,2,0,37.2414374,126.7745133,28.779,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627710625997800,17272,1658627710599695240,gps,2,0,37.2414394,126.7745133,28.785,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627710724270002,17273,1658627710699695226,gps,2,0,37.2414414,126.7745132,28.785,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627710828893302,17274,1658627710799695212,gps,2,0,37.2414434,126.7745132,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627710924518700,17275,1658627710899695198,gps,2,0,37.2414454,126.7745132,28.763,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627711064190385,17276,1658627710999695185,gps,2,0,37.2414474,126.7745131,28.774,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627711234480669,17277,1658627711199695157,gps,2,0,37.2414513,126.7745128,28.759,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627711342220929,17278,1658627711299695142,gps,2,0,37.2414534,126.7745127,28.78,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627711529463848,17279,1658627711499695114,gps,2,0,37.2414574,126.7745124,28.791,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627711631647620,17280,1658627711599695100,gps,2,0,37.2414594,126.7745122,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627711730827841,17281,1658627711699695086,gps,2,0,37.2414614,126.774512,28.79,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627711830220441,17282,1658627711799695072,gps,2,0,37.2414635,126.7745119,28.786,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627711930421662,17283,1658627711899695058,gps,2,0,37.2414655,126.7745117,28.797,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627712081237035,17284,1658627711999695045,gps,2,0,37.2414675,126.7745115,28.794,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627712237583983,17285,1658627712199695016,gps,2,0,37.2414716,126.7745113,28.794,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627712439667303,17286,1658627712399694989,gps,2,0,37.2414756,126.7745111,28.776,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627712632860662,17287,1658627712599694961,gps,2,0,37.2414797,126.7745109,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627712733328560,17288,1658627712699694948,gps,2,0,37.2414818,126.7745109,28.756,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627712831100133,17289,1658627712799694934,gps,2,0,37.2414838,126.7745108,28.768,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627712929292462,17290,1658627712899694920,gps,2,0,37.2414858,126.7745108,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627713073186240,17291,1658627712999694907,gps,2,0,37.2414878,126.7745109,28.769,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627713237337562,17292,1658627713199694878,gps,2,0,37.2414919,126.7745109,28.764,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627713327812104,17293,1658627713299694865,gps,2,0,37.2414939,126.7745109,28.767,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627713427082793,17294,1658627713399694851,gps,2,0,37.2414959,126.774511,28.783,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627713527726304,17295,1658627713499694837,gps,2,0,37.2414979,126.7745111,28.778,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627713627520760,17296,1658627713599694823,gps,2,0,37.2414999,126.7745112,28.781,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627713729120832,17297,1658627713699694809,gps,2,0,37.2415019,126.7745114,28.794,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627713832649966,17298,1658627713799694795,gps,2,0,37.2415039,126.7745115,28.782,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627713931079240,17299,1658627713899694781,gps,2,0,37.241506,126.7745118,28.792,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627714073233503,17300,1658627713999694768,gps,2,0,37.2415079,126.774512,28.782,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627714238640347,17301,1658627714199694740,gps,2,0,37.2415118,126.7745124,28.786,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627714430618233,17302,1658627714399694712,gps,2,0,37.2415158,126.774513,28.795,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627714531250817,17303,1658627714499694699,gps,2,0,37.2415177,126.7745133,28.789,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627714628672490,17304,1658627714599694685,gps,2,0,37.2415197,126.7745136,28.795,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627714730522380,17305,1658627714699694671,gps,2,0,37.2415216,126.7745139,28.799,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627714830454398,17306,1658627714799694658,gps,2,0,37.2415236,126.7745143,28.795,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627714927817841,17307,1658627714899694644,gps,2,0,37.2415255,126.7745146,28.789,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000324,2
1658627715062338570,17308,1658627714999694631,gps,2,0,37.2415276,126.774515,28.791,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000289,2
1658627715231399588,17309,1658627715199694603,gps,2,0,37.2415315,126.7745157,28.777,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627715333569070,17310,1658627715299694589,gps,2,0,37.2415334,126.774516,28.787,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627715435352874,17311,1658627715399694575,gps,2,0,37.2415354,126.7745164,28.772,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627715660227488,17312,1658627715599694548,gps,2,0,37.2415393,126.7745171,28.753,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627715830742841,17313,1658627715799694520,gps,2,0,37.2415432,126.7745177,28.771,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000484,2
1658627715925081300,17314,1658627715899694506,gps,2,0,37.2415452,126.7745179,28.782,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.0004,2
1658627716072025724,17315,1658627715999694494,gps,2,0,37.2415471,126.774518,28.772,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
1658627716234591688,17316,1658627716199694465,gps,2,0,37.2415512,126.7745184,28.767,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000441,2
1658627716333191878,17317,1658627716299694451,gps,2,0,37.241553,126.7745185,28.775,0.000196,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.000361,2
