%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1655121083426175515,52,1655121083425721883,/map,-0.0196942053735,0.0,1.45883882046,0.00609291298315,0.0
1655121083532934309,53,1655121083532447099,/map,-0.0197037830949,0.0,1.45934772491,0.00508876796812,0.0
1655121083625538930,54,1655121083625089883,/map,-0.0200239121914,0.0,1.45976066589,0.00412974087521,0.0
1655121083727712251,55,1655121083727267980,/map,-0.0200362224132,0.0,1.46008217335,0.00321453553624,0.0
1655121083827027907,56,1655121083826391935,/map,-0.0200497787446,0.0,1.46031630039,0.00234187603928,0.0
1655121083923677778,57,1655121083923197031,/map,-0.0200645104051,0.0,1.46046745777,0.00151050765999,0.0
1655121084022772164,58,1655121084022319078,/map,-0.0200803447515,0.0,1.46053934097,0.00071919709444,0.0
1655121084124356366,59,1655121084123936891,/map,-0.0200972110033,0.0,1.46053600311,-3.32671370415e-05,0.0
1655121084240155495,60,1655121084230632066,/map,-0.0201150495559,0.0,1.46046113968,-0.000748074846342,0.0
1655121084331433746,61,1655121084331001996,/map,-0.0201337914914,0.0,1.46031856537,-0.00142639409751,0.0
1655121084422524881,62,1655121084422063112,/map,-0.0201533790678,0.0,1.46011161804,-0.00206937105395,0.0
1655121084531472641,63,1655121084530951976,/map,-0.0201737526804,0.0,1.45984375477,-0.00267812982202,0.0
1655121084622986601,64,1655121084622487068,/map,-0.0263595692813,0.0,1.45951843262,-0.00325377238914,0.0
1655121084726311311,65,1655121084725800037,/map,-0.01723757945,0.0,1.45913863182,-0.00379737908952,0.0
1655121084828892119,66,1655121084828289031,/map,-0.0234164465219,0.0,1.45870769024,-0.00431000813842,0.0
1655121084926298361,67,1655121084925762891,/map,-0.0144626069814,0.0,1.45822846889,-0.00479269586504,0.0
1655121085023873023,68,1655121085023505926,/map,-0.0144866881892,0.0,1.45770382881,-0.00524645624682,0.0
1655121085124592940,69,1655121085124017953,/map,-0.0197327863425,0.0,1.4571365118,-0.00567228207365,0.0
1655121085224303736,70,1655121085223874092,/map,-0.0152112077922,0.0,1.45652937889,-0.00607114471495,0.0
1655121085323617293,71,1655121085323128938,/map,-0.0152353299782,0.0,1.45588505268,-0.00644399272278,0.0
1655121085423906860,72,1655121085423356056,/map,-0.0127922045067,0.0,1.45520579815,-0.00679175462574,0.0
1655121085533033758,73,1655121085526413917,/map,-0.00789580307901,0.0,1.45449435711,-0.00711533660069,0.0
1655121085626480843,74,1655121085621697902,/map,-0.00792073085904,0.0,1.45375275612,-0.00741562386975,0.0
1655121085725436729,75,1655121085724875926,/map,-0.00860531907529,0.0,1.45298337936,-0.00769348116592,0.0
1655121085822056731,76,1655121085821573972,/map,-0.0067260642536,0.0,1.45218849182,-0.00794975273311,0.0
1655121085926349248,77,1655121085925854921,/map,-0.00675130728632,0.0,1.45136988163,-0.00818525999784,0.0
1655121086022966255,78,1655121086022401094,/map,-0.0114998118952,0.0,1.45052981377,-0.00840080715716,0.0
1655121086125587170,79,1655121086125026941,/map,-0.0218469388783,0.0,1.44967007637,-0.00859717652202,0.0
1655121086238425053,80,1655121086237912893,/map,-0.0284858364612,0.0,1.44879257679,-0.00877512991428,0.0
1655121086345373863,81,1655121086344645023,/map,-0.0276020932943,0.0,1.44789910316,-0.00893541052938,0.0
1655121086433644367,82,1655121086433017969,/map,-0.0230718664825,0.0,1.44699120522,-0.00907874200493,0.0
1655121086530130237,83,1655121086529586076,/map,-0.0231218952686,0.0,1.44607055187,-0.0092058274895,0.0
1655121086626434463,84,1655121086625778913,/map,-0.0039983461611,0.0,1.44513881207,-0.00931735336781,0.0
1655121086734878665,85,1655121086734369993,/map,-0.0262008141726,0.0,1.44419741631,-0.0094139855355,0.0
1655121086829152711,86,1655121086828706026,/map,-0.0304253287613,0.0,1.4432477951,-0.00949637126178,0.0
1655121086926958500,87,1655121086926476001,/map,-0.0277157090604,0.0,1.44229125977,-0.00956514291465,0.0
1655121087025592079,88,1655121087025027990,/map,-0.0118981888518,0.0,1.4413292408,-0.0096209095791,0.0
1655121087128483349,89,1655121087128061056,/map,-0.0319851711392,0.0,1.44036281109,-0.00966426730156,0.0
1655121087236316962,90,1655121087235570907,/map,-0.00870761089027,0.0,1.43939316273,-0.00969579350203,0.0
1655121087332594436,91,1655121087332073926,/map,-0.0203138235956,0.0,1.43842160702,-0.00971604697406,0.0
1655121087428238489,92,1655121087427741050,/map,-0.0203582085669,0.0,1.43744909763,-0.00972557161003,0.0
1655121087528263211,93,1655121087527702093,/map,-0.0330765768886,0.0,1.43647658825,-0.00972489453852,0.0
1655121087626201248,94,1655121087625637054,/map,-0.0164618548006,0.0,1.43550515175,-0.00971452705562,0.0
1655121087727784985,95,1655121087727317094,/map,-0.0197911802679,0.0,1.4345356226,-0.0096949627623,0.0
1655121087829315154,96,1655121087828639030,/map,0.00069729774259,0.0,1.43356895447,-0.00966668128967,0.0
1655121087927681310,97,1655121087927083015,/map,-0.0180480182171,0.0,1.43260598183,-0.00963014829904,0.0
1655121088025012503,98,1655121088024271011,/map,0.00757253356278,0.0,1.43164730072,-0.00958581082523,0.0
1655121088124665610,99,1655121088124177932,/map,-0.0153756458312,0.0,1.43069398403,-0.00953410565853,0.0
1655121088226597584,100,1655121088226079940,/map,0.00773414969444,0.0,1.42974638939,-0.00947545096278,0.0
1655121088323098930,101,1655121088322679042,/map,0.00961257331073,0.0,1.42880535126,-0.00941025279462,0.0
1655121088422233101,102,1655121088421797037,/map,0.00959832407534,0.0,1.42787146568,-0.0093389051035,0.0
1655121088525527826,103,1655121088524976968,/map,-0.00462433043867,0.0,1.42694532871,-0.00926178600639,0.0
1655121088627986709,104,1655121088627419948,/map,-0.00611710874364,0.0,1.42602741718,-0.00917926058173,0.0
1655121088723973662,105,1655121088723294019,/map,-0.0104792164639,0.0,1.42511820793,-0.00909168273211,0.0
1655121088824670622,106,1655121088824098110,/map,-0.0135891595855,0.0,1.424218297,-0.00899939145893,0.0
1655121088920394929,107,1655121088919894933,/map,0.00906540732831,0.0,1.42332804203,-0.00890271551907,0.0
1655121089021409281,108,1655121089020930051,/map,0.00906040798873,0.0,1.42244780064,-0.00880197156221,0.0
1655121089129913920,109,1655121089129338979,/map,-0.00432696891949,0.0,1.42157804966,-0.00869746133685,0.0
1655121089223684952,110,1655121089223208904,/map,-0.00435473117977,0.0,1.42071914673,-0.00858948007226,0.0
1655121089325340480,111,1655121089324801921,/map,0.000623449974228,0.0,1.41987133026,-0.00847830809653,0.0
1655121089422251322,112,1655121089421755075,/map,0.437130361795,0.0,1.41987133026,0.0,0.0
1655121089528199942,113,1655121089527528047,/map,0.00829807203263,0.0,1.41903483868,-0.00836421642452,0.0
1655121089626596766,114,1655121089626034021,/map,0.00623855367303,0.0,1.41821014881,-0.00824746582657,0.0
1655121089727783021,115,1655121089727327108,/map,-0.00014011557505,0.0,1.41739726067,-0.00812830403447,0.0
1655121089825573620,116,1655121089825124025,/map,0.0263838917017,0.0,1.41659653187,-0.0080069731921,0.0
1655121089926581579,117,1655121089926136970,/map,0.0132715757936,0.0,1.41580820084,-0.00788370147347,0.0
1655121090023678818,118,1655121090023040056,/map,0.371132284403,0.0,1.41580820084,0.0,0.0
1655121090123717631,119,1655121090123231887,/map,0.376660972834,0.0,1.41580820084,0.0,0.0
1655121090228211669,120,1655121090227502107,/map,-0.0276498645544,0.0,1.41503238678,-0.00775870960206,0.0
1655121090325879601,121,1655121090325428962,/map,0.0444618053734,0.0,1.4142690897,-0.00763220852241,0.0
1655121090432485209,122,1655121090431894063,/map,0.0313122272491,0.0,1.41351866722,-0.00750440033153,0.0
1655121090527830026,123,1655121090527062892,/map,0.048448625952,0.0,1.41278111935,-0.00737547827885,0.0
1655121090625542023,124,1655121090625031948,/map,0.0601156465709,0.0,1.41205656528,-0.00724562676623,0.0
1655121090730118506,125,1655121090729527950,/map,0.132137328386,0.0,1.41134500504,-0.00711502227932,0.0
1655121090826400760,126,1655121090825984954,/map,0.119673080742,0.0,1.41064667702,-0.00698383292183,0.0
1655121090932931269,127,1655121090932353019,/map,0.140457540751,0.0,1.40996146202,-0.00685221888125,0.0
1655121091029094956,128,1655121091028583049,/map,0.140332266688,0.0,1.40928947926,-0.0067203338258,0.0
